2294.jpg,0.04218399850183315
2304.jpg,0.030391517243063996
2501.jpg,0.06021434272320247
456.jpg,0.016114486915468927
3055.jpg,0.019048146997923086
3539.jpg,0.019835778970012357
4995.jpg,0.010261726428754857
3909.jpg,0.047964256677346925
1099.jpg,0.0280466174485402
2706.jpg,0.3201214283264158
3896.jpg,0.0387200798041814
918.jpg,0.0308216208941256
4697.jpg,0.029958863409858122
3560.jpg,0.011180444088702423
1629.jpg,0.035504039775016066
4575.jpg,0.018597293582329685
487.jpg,0.02410994263505805
224.jpg,0.04073129260244262
56.jpg,0.04493921136991631
2656.jpg,0.04085967642486406
1924.jpg,0.013007916992016269
70.jpg,0.02316753665686365
7.jpg,0.012701879848295568
1.jpg,0.045994969592371475
158.jpg,0.02158515808003977
0.jpg,0.012045506212266044
3300.jpg,0.2511732024381035
1740.jpg,0.06499296225207933
3301.jpg,0.05771851584799382
2891.jpg,0.11886275241471361
